sample_id,commit_hash,issue_summary
sample_0236,a79c85d338fade59c12202c6c40a6544b2f84f5d,make PassageFormatter abstract
sample_0237,6e24f5adf47061c4ac64d7f111d44a0f9c5866f2,simplify DirectoryReader.indexExists; fix IndexWriter with CREATE to succeed on a corrupted index; add random IOExceptions to MockDirectoryWrapper.openInput/createOutput
sample_0238,a2524c00c23bd6a401af43c620a6773a4154aee2,add descending sort order to NumericDocValuesSorter
sample_0239,e2e3e2bfdafdd30145a8bd4b1ddb036245bb409a,add EarlyTerminatingSortingCollector
sample_0240,71397bebd4b64b1201b38a3b0d85392f1d065e34,"Requests attempting to use SolrCores which had init failures now result in 500 error responses with the details about the init failure, instead of 404 error responses"
sample_0241,609c2f2065ea632f13c8ff29454fded9d68e8224,add BreakIterator config to PostingsSolrHighlighter
sample_0242,57bf4438342ac183d265cf54b6e283286d935537,Improve PostingsHighlighter integration
sample_0243,9588a84dec9fe5da210a9210cb0efbe3221c9f9e,Don't override non abstract methods that have an impl through other abstract methods in FilterAtomicReader and related classes.
sample_0244,9588a84dec9fe5da210a9210cb0efbe3221c9f9e,Don't override non abstract methods that have an impl through other abstract methods in FilterAtomicReader and related classes.
sample_0245,061f31e910f0f6cb2ad4e7ed6d1b11325c38bc72,javadocs for SentinelIntSet
sample_0246,29b5142e79b3179f1e0b4f84b42a62f10079792d,throw exception for invalid arguments in analysis factories
sample_0247,b1e4ba6843e78e92168e3ac315ea8238095a39d6,"In preparation for REST API requests that can modify the schema, a ""managed schema"" is introduced."
sample_0248,1f964c57642e4a686b4812241eae67e0dc83ce06,Deeply clone IndexWriterConfigs.
sample_0249,4f117dee400f945fbdb5fddf84d1bbc5b350b31a,UnicodeUtil.codePointCount implementation replaced with a non-array-lookup version.
sample_0250,a6549cb76c6c20030f2a1bbf6af168252b3c1343,Spatial IsWithin predicate for RecursivePrefixTreeStrategy
sample_0251,97ec69bb69ccbed1a06160a632d64f167482ac86,Added SortingMergePolicy that sorts documents when merging.
sample_0252,67083534ff882768f504cc0531ac5c892433e55f,"* TokenizerFactory.create(Reader) is made final, and calls the AttributeFactory-accepting version with AttributeFactory.DEFAULT_ATTRIBUTE_FACTORY * TokenizerFactory.create(AttributeFactory, Reader) is made abstract * Added AttributeFactory-accepting constructors to all Tokenizer's with existing TokenizerFactory subclasses that didn't already have them * Removed create(Reader) from all TokenizerFactory subclasses"
sample_0253,67083534ff882768f504cc0531ac5c892433e55f,"* TokenizerFactory.create(Reader) is made final, and calls the AttributeFactory-accepting version with AttributeFactory.DEFAULT_ATTRIBUTE_FACTORY * TokenizerFactory.create(AttributeFactory, Reader) is made abstract * Added AttributeFactory-accepting constructors to all Tokenizer's with existing TokenizerFactory subclasses that didn't already have them * Removed create(Reader) from all TokenizerFactory subclasses"
sample_0254,0d8da946240d5bb5af2c883ae7bb57a5c6fc56e7,Association facets aggregators should not support rollupValues
sample_0255,0d8da946240d5bb5af2c883ae7bb57a5c6fc56e7,Association facets aggregators should not support rollupValues
sample_0256,9dbfa22b82dba84252a30b0c78b25b7bc37a55ed,Make IndexWriterConfig setters throw an exception when passed null if null is not a valid value.
sample_0257,9dbfa22b82dba84252a30b0c78b25b7bc37a55ed,Make IndexWriterConfig setters throw an exception when passed null if null is not a valid value.
sample_0258,9dbfa22b82dba84252a30b0c78b25b7bc37a55ed,Make IndexWriterConfig setters throw an exception when passed null if null is not a valid value.
sample_0259,45e65d12b8b450500e3c454237281310d73d3e2b,Add PatternKeywordTokenFilter to marks keywords based on regular expressions
sample_0260,2fa013d7df0b7f5ef53ef5757bfeaee6e3d507d0,Fix various places that still assume File based paths even when not using a file based DirectoryFactory. CachingDirectoryFactory needs to create CacheEntry's with the fullpath not path.
sample_0261,14c9f28f57bc102c6346a4bc6a58b57816a55735,Clean up schema information REST API
sample_0262,daa66dd5d0d2e2e1c1420e792fd58d59dcbbb4db,"CurrencyField's OpenExchangeRatesOrgProvider now requires a ratesFileLocation init param, since the previous global default no longer works"
sample_0263,c1b8dcfb0f85633299be009f7578f36af614455b,Spatial PrefixTree traversal abstraction
sample_0264,2c30b69f82e56b101863d07a31aceded4e421cd3,add DrillSideways utility class to facets module
sample_0265,3a4103d19b3445c4674dfa62c62d8139af02d15a,The Replication 'index move' rather than copy optimization doesn't kick in when using NRTCachingDirectory or the rate limiting feature.
sample_0266,3f8993715bac570c137af771621410cf3cebf375,rename FacetIndexingParams.ALL_PARENTS to DEFAULT
sample_0267,3f8993715bac570c137af771621410cf3cebf375,rename FacetIndexingParams.ALL_PARENTS to DEFAULT
sample_0268,be177241c8cdea2b72ee6d202f3cee85c4308624,Move Facet associations to new FacetsAggregator API
sample_0269,be177241c8cdea2b72ee6d202f3cee85c4308624,Move Facet associations to new FacetsAggregator API
sample_0270,fbfeca05cdd702b309aae5c32b56cf819fad5321,remove FacetRequest.SortBy
sample_0271,109edfb06253f873ae412de1081e5ddcbce3d1f6,cleanup FacetsAccumulator API
sample_0272,109edfb06253f873ae412de1081e5ddcbce3d1f6,cleanup FacetsAccumulator API
sample_0273,efada75bd83ac61d3f0b3ba0d682cd55dd82f60b,tune default perf (fasterButMoreRam)
sample_0274,722df2c1e7e9d95479f1f29cc8b717d90bb34603,merge Lucene42 codec from lucene-4547 branch
sample_0275,ebf3b9432b190acc102b1775def1b0e87da25000,"fix Disk to be reasonable, keep unreasonable version in test-framework"
sample_0276,42256baec586dbfeeb397dcdcd4f9a010deab398,Add OrdinalPolicy.ALL_BUT_DIMENSION
sample_0277,d6317b5e68450d1aeb0e7371dc846b0175b51132,langid.enforceSchema option checks source field instead of target field
sample_0278,6e94f431523a969485e0b400838f59323f0a53bc,Make PackedInts encoding from/to byte byte-aligned.
sample_0279,94e1ff621727f272b18b16b08c55379caeffc458,"make 4.0 fieldinfos read-only, move to impersonator"
sample_0280,94e1ff621727f272b18b16b08c55379caeffc458,"make 4.0 fieldinfos read-only, move to impersonator"
sample_0281,28567c2327f011e467a3b4f9ed0a19853f1829fd,NumericDocValues: Prevent rare extreme values from raising the number of bits per value for everyone.
sample_0282,041a0f424f0c313640ab613696369d429421e7da,split simpletext reader/writer out
sample_0283,48133ed363971104af4f085c8525cba73700b108,make 4.1 codec read-only and add impersonator for testing
sample_0284,cefb5f852364dc16880e4a953b54b57118996642,add CountingFacetsCollector
sample_0285,cefb5f852364dc16880e4a953b54b57118996642,add CountingFacetsCollector
sample_0286,d77d05d44d63d076c5842680428ae138e0b5b906,make FacetResultNode a simple bin
sample_0287,d77d05d44d63d076c5842680428ae138e0b5b906,make FacetResultNode a simple bin
sample_0288,8ef98119381d522e5159ad07edc231b734a65ddc,progress towards full cutover to 2.0 apis
sample_0289,8ef98119381d522e5159ad07edc231b734a65ddc,progress towards full cutover to 2.0 apis
sample_0290,93b0a15183d5d25ba1b132e64c143c546d96a16c,Change Aggregator and CategoryListIterator to be per-segment
sample_0291,93b0a15183d5d25ba1b132e64c143c546d96a16c,Change Aggregator and CategoryListIterator to be per-segment
sample_0292,93b0a15183d5d25ba1b132e64c143c546d96a16c,Change Aggregator and CategoryListIterator to be per-segment
sample_0293,aff120659c5d3ec01a7a3399b850a8fd2453ffca,add BytesStore.truncate and use it to not double-buffer during pack
sample_0294,2220c6e8ba9546f31852b7e0d94e98ddc8d937fb,use paged byte[] under the hood for FST
sample_0295,de17206f02ada12c56b8e8910e9804a80bb07f69,IntEncoder/Decoder bulk API
sample_0296,de17206f02ada12c56b8e8910e9804a80bb07f69,IntEncoder/Decoder bulk API
sample_0297,de17206f02ada12c56b8e8910e9804a80bb07f69,IntEncoder/Decoder bulk API
sample_0298,b9a3d9ca70f17af7e58575b8cd79441a787b7c72,Cleanup CategoryPath
sample_0299,b9a3d9ca70f17af7e58575b8cd79441a787b7c72,Cleanup CategoryPath
sample_0300,ce94072769c0264c73ceb1efed2a06ee33736f32,"clean up some typos, add a description (from mikes blog), null checks, and other sand"
sample_0301,9e82c2409d62e7be04dc4fae7c45c3712be639a2,log forwarded updates
sample_0302,6c5f475b4d1c4e063028b10160138ab4cec9ac31,FacetIndexing/SearchParams house cleaning
sample_0303,6c5f475b4d1c4e063028b10160138ab4cec9ac31,FacetIndexing/SearchParams house cleaning
sample_0304,6c5f475b4d1c4e063028b10160138ab4cec9ac31,FacetIndexing/SearchParams house cleaning
sample_0305,8f54a18e1a3af5d339e66e370c422033cf21915f,CompressingStoredFieldsFormat: fix .abort() when the segment suffix is not empty.
sample_0306,7dd14db96b82eec1084b5fb3b0aa1f2b90b7cedc,do not reuse facet aggregation arrays by default; added ReusingFacetArrays
sample_0307,7dd14db96b82eec1084b5fb3b0aa1f2b90b7cedc,do not reuse facet aggregation arrays by default; added ReusingFacetArrays
sample_0308,edca562dade00c1ce1c95de138ffe98aa6862df8,don't cache replicated index files
sample_0309,3159590f4d4f4a72773dc5ec044c6c99a1596267,Implement OrdinalPolicy.NO_PARENTS
sample_0310,dffaebd814eaeb9432b165f7632c72c9da463bc8,Change PayloadIterator to not use top-level reader API
sample_0311,dffe8d2877f5a5fb47d463a57763d78cddab6757,write out replication stats through Directory
sample_0312,e4071374f4a041d00faf7e9c0914a2e0ca78d4f5,"Test indexing non-point shapes; and add SpatialOperation.evaluate(s1,s2)"
sample_0313,5c777db7b25ba315351b25323d1c9486a8db15da,Facet DrillDown should return a ConstantScoreQuery
sample_0314,5c777db7b25ba315351b25323d1c9486a8db15da,Facet DrillDown should return a ConstantScoreQuery
sample_0315,6024e1465e02302a0c1402127a6f407194365cd8,Add per-script customizability to ICUTokenizerFactory via rule files in the ICU RuleBasedBreakIterator format.
sample_0316,afc68d0a5296b2bd79c6390167a14133a8acde0a,add IndexWriter.setCommitData
sample_0317,1cee959d6bc01e4a41182e45be9e75465a14bdfa,"progress - introduce DocCollection, add properties for collections, add a router collection property, add some builtin routers, rename HashPartitioner to DocRouter"
sample_0318,f6b3aa4054b3933f6edba908fc94513edc71907d,add RefreshListener to Reference/Searcher/NRTManager
sample_0319,49a461a2b43e07499ec9f1694dd378f01e2180f0,Remove CachingWrapperFilter recacheDeletes boolean
sample_0320,2d4e789d00ecb5dfaf73e7df01a7da4502c404a9,solr specific parser + localParams syntax
sample_0321,8b5e57faee943dbf9f4b1123cda6dc3f3d513860,facets NRT support
sample_0322,8b5e57faee943dbf9f4b1123cda6dc3f3d513860,facets NRT support
sample_0323,6f5c10b30552439f5277053eadafaef703685707,Added consumeAllTokens option to LimitTokenCountFilter
sample_0324,6f5c10b30552439f5277053eadafaef703685707,Added consumeAllTokens option to LimitTokenCountFilter
sample_0325,6f5c10b30552439f5277053eadafaef703685707,Added consumeAllTokens option to LimitTokenCountFilter
sample_0326,2537836d4ab125dcdaf69cbefc266a17184815ea,handle 0 byte values in lookup keys
sample_0327,52c7cf587029eb3fc5419bc451121d25be998902,Remove CompressingStoredFieldsFormat.DISK_DOC.
sample_0328,bebdb3707afc698c9de43f56732cb2142dad8460,ValueSource.getSortField() shouldn't throw IOException
sample_0329,c9a38e32363ef68637f139879fca6d9f449a48b3,remove allowSepEdit (it doesn't work); add test
sample_0330,83c7b92925d4c0c1e5dde4513d825228a974db54,resolve nocommits
sample_0331,83c7b92925d4c0c1e5dde4513d825228a974db54,resolve nocommits
sample_0332,42f27adc1a916565180b3d7fec98bbc46bb64ef4,Make Directory and DirectoryFactory first class so that the majority of Solr's features work with any custom implementations.
sample_0333,b8c727af8de81c30dc230fd27cfdaef045072b5b,"Fix for , unloading core with deleteInstanceDir not working unless path absolute"
sample_0334,b5f59e10c057bf4fadc0c7df945967940e98c4b3,"adding k-nearestneighbor classifier (based on mlt), improving testing by abstracting a basetest class, added ngram test for simplenaivebayes, changed build.xml to incorporate queries and analyzer-common deps"
sample_0335,61d9cc7c995e3b210668671c75d8704dbba93f73,Fix highlighter on index w/ positions but no offsets
sample_0336,83a1417bd566e9601e6595e06a9765b779347284,"cleanup tests, add javadocs, reenable assertions, prepare reintegration"
sample_0337,2ea2adcf6b3633aa895b841eedc09ab540dc9b4d,wrap up cutover to blockpostingsformat
sample_0338,2ea2adcf6b3633aa895b841eedc09ab540dc9b4d,wrap up cutover to blockpostingsformat
sample_0339,2ea2adcf6b3633aa895b841eedc09ab540dc9b4d,wrap up cutover to blockpostingsformat
sample_0340,66b2c78d6bafbed21e70ab1de9fea25f35f2ca04,commit current patch
sample_0341,0f062118e120702ad84343c3a29d84ee132fe968,Remove AppendingCodec
sample_0342,922c7316d81bd44376b635f5cee4c9bb38f1d09e,Support dateline and circles for TwoDoublesStrategy
sample_0343,577e25c7ffc11a3dfd64252bc43cde6b62e3fada,"makeQuery return ConstantScoreQuery, standardize makeDistanceValueSource behavior"
sample_0344,577e25c7ffc11a3dfd64252bc43cde6b62e3fada,"makeQuery return ConstantScoreQuery, standardize makeDistanceValueSource behavior"
sample_0345,b34c9a96839801495dc8b77542d7aa9c153df42b,"separate ZkNodeProps from Replica, change properties from String values to Object values"
sample_0346,9ff1c66154a91963a7e11ff0c9ccf60215720b8c,MMapDirectory makes too many maps for CFS
sample_0347,0d707bd8c73271f0518171890ac3e83b8f082047,"fix broken javadocs (javacc bug) by regenerating with latest version, fix broken links in .javacc (reintroduced if you regenerate)"
sample_0348,504b792937cc2f1a0c820cc540b737d11573bfcc,disallow null CoreContainer
sample_0349,568156b710af2361115c0581d4907e86484d6329,Don't extend the trappy/broken FilterReader and simplify CharFilter so subclasses are correct readers
sample_0350,5cb2b9b9f2bcf34ee7903b95616fb78ece194cfa,"Minor fixes for Fields abstract class, TermVectorsWriter, remove UnmodifiableIterator (added before, without issue)."
sample_0351,7dc5897676d3b83d308d905e7c6d2d74ff76ab5c,Improve Javadocs of IndexInput/IndexOutput. Remove useless casting when acquiring clones of IndexInput
sample_0352,7dc5897676d3b83d308d905e7c6d2d74ff76ab5c,Improve Javadocs of IndexInput/IndexOutput. Remove useless casting when acquiring clones of IndexInput
sample_0353,92171e49a5daf8d50371ff3ae07fbbaaf911250b,SimplePostTool: Mode for indexing a web page
sample_0354,378cbd4523ddfd98152092d105b88c67c1092ed5,performance improvements to the 'BlockPacked' codec.
sample_0355,b4540d63697890494663a9ba17c096b0b22d005d,add unibigram option to CJKBigramFilter
sample_0356,b4540d63697890494663a9ba17c096b0b22d005d,add unibigram option to CJKBigramFilter
sample_0357,f1ae7dad35eea86e5fc9c3aa5d1608f46e24e05c,regenerate snowball stemmers so they aren't so heavy
sample_0358,f1ae7dad35eea86e5fc9c3aa5d1608f46e24e05c,regenerate snowball stemmers so they aren't so heavy
sample_0359,f1ae7dad35eea86e5fc9c3aa5d1608f46e24e05c,regenerate snowball stemmers so they aren't so heavy
sample_0360,179a0c87bdb24bb78492777d4a67f45f22298b37,SimplePostTool: Improvements for posting files
sample_0361,179a0c87bdb24bb78492777d4a67f45f22298b37,SimplePostTool: Improvements for posting files
sample_0362,4527c4b3f3a60d4ea90eb2fdbdc46b5bdaea08a8,Add support for fields to check-forbidden-apis; cleanup classpath; improve logging messages
sample_0363,3d964bea636479548b0d4a1a372f3e9ed73df10e,fix more default Locale uses
sample_0364,6569c4854bc858a8a809065f8ded15872318c5d5,don't apply CharFilters twice in Solr
sample_0365,e96b143b6a28b12b130ee49c030b5ab7dfc04903,Make packed int arrays usable by codecs.
sample_0366,e96b143b6a28b12b130ee49c030b5ab7dfc04903,Make packed int arrays usable by codecs.
sample_0367,e96b143b6a28b12b130ee49c030b5ab7dfc04903,Make packed int arrays usable by codecs.
sample_0368,1e21e6ceec9f9c181e109e3bc5189187df69fd88,Performance improvements to Packed64 (Toke Eskildsen).
sample_0369,fd16190940d7495e985f44ce7504562c8bbc91e6,clean up redundant throws clauses
sample_0370,fd16190940d7495e985f44ce7504562c8bbc91e6,clean up redundant throws clauses
sample_0371,fd16190940d7495e985f44ce7504562c8bbc91e6,clean up redundant throws clauses
sample_0372,42abb41cddc2d04f92c417f40b8dfded477a53bd,Improve TermQueryPrefixTreeStrategy and move makeQuery impl to SpatialStrategy
sample_0373,0cf9ac0833aab766919eda2d2dc9584b815e4147,change SnapPuller to use solrj
sample_0374,a2e8a95f6aedf44953833f39b7128d40a3b04370,Fix infinite loop on wrong argument in MathUtil.log
sample_0375,f12b94ab86e3b395eedc15d5b9c32f987cfae48c,Rename Query Type to Request Handler
sample_0376,ae212ff6f6af5ba08e5a743cb7f541ad7358bc50,"CompositeReader.getSequentialSubReaders() now returns unmodifiable List<? extends IndexReader>. ReaderUtil.Gather was removed, as IndexReaderContext.leaves() is now the preferred way to access sub-readers"
sample_0377,ae212ff6f6af5ba08e5a743cb7f541ad7358bc50,"CompositeReader.getSequentialSubReaders() now returns unmodifiable List<? extends IndexReader>. ReaderUtil.Gather was removed, as IndexReaderContext.leaves() is now the preferred way to access sub-readers"
sample_0378,a11013a9901fdf32832e0fdfdd17a51002e4be81,"introduce LiveIndexWriterConfig, returned from IndexWriter.getConfig()"
sample_0379,4104901e64e832a96b4709bf6be0b2da1d1c8b6d,FST.pack: Use packed integer arrays for improved memory efficiency.
sample_0380,dba50b31e7543e3861e44de6e0ff6e7f79ec1be4,add ctors create stored or not-stored variants of indexed fields
sample_0381,dba50b31e7543e3861e44de6e0ff6e7f79ec1be4,add ctors create stored or not-stored variants of indexed fields
sample_0382,a1a3808a6e1cc3c47021da5f13568088fe14d137,o.a.l.Search.Suggest.WordBreakSpellChecker Solr integration
sample_0383,7d87c740ee829a3d4aa721e7b52332965dc52ef4,Added support for handling rules with incorrect number of arguments
sample_0384,bc3a3dc5d47af0c00748468b1ae14b4a18854366,remove deprecations from trunk (just the easy ones for now)
sample_0385,bc3a3dc5d47af0c00748468b1ae14b4a18854366,remove deprecations from trunk (just the easy ones for now)
sample_0386,bc3a3dc5d47af0c00748468b1ae14b4a18854366,remove deprecations from trunk (just the easy ones for now)
sample_0387,8e90661734c86dad3a556c046aee020e742c5c32,"fix AIOOBE in copyBytes/copyChars, off-by-one in subSequence"
sample_0388,8e90661734c86dad3a556c046aee020e742c5c32,"fix AIOOBE in copyBytes/copyChars, off-by-one in subSequence"
sample_0389,872f71e0d93a5fe65fa0b75953ca95ae661291cc,"move httpclient details into a utility class, improve javadocs"
sample_0390,872f71e0d93a5fe65fa0b75953ca95ae661291cc,"move httpclient details into a utility class, improve javadocs"
sample_0391,eb615fad86a2e86058d87380e295f77846b3e747,impl shared docstores as codec attributes
sample_0392,f330cf65adc5bd11d72bd3f8e78f20112da1fed5,"javadocs, file formats docs, clear some nocommits"
sample_0393,2ec6fa5d7f1ff06f6ce4e51d1deacd03b54aee33,"remove .per file, instead use fieldinfo metadata to resolve fieldnames -> posting formats"
sample_0394,d65ed29a4395d24d93bd114f6ba4ce054a390730,remove dead code
sample_0395,04dceabc182ef5f7ff38cc382aaef2e0852cf167,Group count incorrect when not all shards are queried in the second pass.
sample_0396,04dceabc182ef5f7ff38cc382aaef2e0852cf167,Group count incorrect when not all shards are queried in the second pass.
sample_0397,0b698c15af766417625c0985351f1f73ba68af0b,Offline Sorter wrongly uses MIN_BUFFER_SIZE if there is more memory available
sample_0398,800f5a54a68bf3750f4331d8639ef28cf10a443b,"add UpdateRequestHandler that handles xml,csv,json, and javabin"
sample_0399,8f7c1da3ba370effb17306cfc119c24c6e029706,FuzzyQuery should never do edit distance > 2
sample_0400,3e9b5a9893c07e2c9fac4cb877f2bbb104288c40,use FST instead of recursive HashMaps for MappingCharFilter
sample_0401,3e9b5a9893c07e2c9fac4cb877f2bbb104288c40,use FST instead of recursive HashMaps for MappingCharFilter
sample_0402,9707be81c1caa8d1e44e57e10253da0dba033099,PhoneticFilterFactory thread-safety bug. Improved documentation & tests too.
sample_0403,d5eeb396a5ac6af5163677c61fb95c18c38027ac,"PingRequestHandler is now directly configured with a ""healthcheckFile"" instead of looking for the legacy <admin><healthcheck/></admin> syntax. Filenames specified as relative paths have been fixed so that they are resolved against the data dir instead of the CWD of the java process."
sample_0404,9554a045e94c56253a157caf6ec6a6c09b5c1310,add javadocs
sample_0405,d2875edd993256568f555ccd76270ace90393053,"New support for a ""TZ"" request param which overrides the TimeZone used when rounding Dates in DateMath expressions"
sample_0406,91b6b379cd82e4daaeb4e7c5d7b591ba9a401deb,send UpdateRequest.getParams() as HTTP request params
sample_0407,4ed059b7e69b5eeab808ec53548db34add1d4605,Distributed grouping failed when rows parameter was set to 0 and sometimes returned a wrong hit count as matches.
sample_0408,4ed059b7e69b5eeab808ec53548db34add1d4605,Distributed grouping failed when rows parameter was set to 0 and sometimes returned a wrong hit count as matches.
sample_0409,058179d177208450850c5e3e3103710cadd3b53e,Deprecate/Remove <indexDefaults> and <mainIndex> in favor of <indexConfig> in solrconfig.xml (trunk)
sample_0410,e3374c9c9b6e6d915ac77526b16cce018d94b0eb,OpenExchangeRates.Org Exchange Rate Provider and improved ExchangeRateProvider interface
sample_0411,3f32f09c95da5fe669246025a988cc75390ad31f,Fix CoreContainer and SolrResourceLoader logging to stop misleading people about SolrCore instanceDir's being the Solr Home Dir
sample_0412,56a177774e35f25d4a9923e7ead15ba6205fc2c6,"Fix incorrect short-circuit, improve memory usage."
sample_0413,dd831066b24c870ba73a05d512ad272e4152d3eb,remove another redundant throws FacetException from CategoryContainer
sample_0414,bfa06a9e30416ebfa53490746f99a298b3920c99,remove redundant throws FacetException (as it's not really thrown)
sample_0415,bfa06a9e30416ebfa53490746f99a298b3920c99,remove redundant throws FacetException (as it's not really thrown)
sample_0416,263787259c64c9d357fdc8b1d9f054a5ff615384,fix thread safety issues in IW's livedocs/reader pool
sample_0417,40a9dbf3ce4042bde81d35ae73efe7f275f4ca8e,"deprecate AtomicReader.hasNorms, implement via fieldinfos, make final, and cleanup/javadoc some related fieldinfos methods"
sample_0418,187bfe2ebc4555e93b71d6fe463d14d1a3b45932,SloppyPhraseScorer sometimes misses documents that ExactPhraseScorer finds.
sample_0419,f303bcd4650ac96d88b84dade253fbf4cb407158,Cleanup Suggest / Lookup API
sample_0420,f303bcd4650ac96d88b84dade253fbf4cb407158,Cleanup Suggest / Lookup API
sample_0421,f303bcd4650ac96d88b84dade253fbf4cb407158,Cleanup Suggest / Lookup API
sample_0422,565777a7b30f19da70fd50309b2f77a19567419f,remove shard info from zk when unload is called
sample_0423,930816cc5b9672a19610de411287fc84457ccc32,AEProviderFactory getAEProvider logic cleaned
sample_0424,9da52f435279eeeb314cb8aa52043d109c692d6b,now you acquire/release directly from NRTManager (fixes trap)
sample_0425,7141c6c72db6193c8620ba9ee2db66714abdc226,simplify NRTManager: applyDeletes is only passed to ctor now
sample_0426,8a50cefc6b4c640b3088c68ba6db424cec5ebedd,EnglishPossessiveFilter did not work with a proper right quotation mark
sample_0427,72ae3171beffb53da4b25462e49dd34684d41ba7,Trappy behavior with StopFilter/ignoreCase
sample_0428,72ae3171beffb53da4b25462e49dd34684d41ba7,Trappy behavior with StopFilter/ignoreCase
sample_0429,72ae3171beffb53da4b25462e49dd34684d41ba7,Trappy behavior with StopFilter/ignoreCase
sample_0430,dac1b58277c41d66197bbe2a11cc14a4a406e99c,add fieldtypes for different languages to the example
sample_0431,dac1b58277c41d66197bbe2a11cc14a4a406e99c,add fieldtypes for different languages to the example
sample_0432,dac1b58277c41d66197bbe2a11cc14a4a406e99c,add fieldtypes for different languages to the example
sample_0433,36ff785606f75a062f53029616f78fcf080864b1,suggest.fst.Sort.BufferSize should not automatically fail just because of freeMemory()
sample_0434,8fbd9d767344801e1915168cf7fa4bd404758de7,Similarity.java javadocs and simplifications for 4.0
sample_0435,d1165b19726fa0cd13a539827a7cd43237a4feef,add optional packing to FSTs
sample_0436,1a4b926b13042959cf29d4307d605cc605880434,"Fix NRT reopen (the logic is still horrible, but thats what current trunk does!)"
sample_0437,9fed484fb108e53cd6026133f660b3fd270e2025,merge in solrcloud branch (watch out hudson!)
sample_0438,66f17c3bab7604582575f95ebf59b83e44051ee5,"Move all commit/version/indexExists/reopen/open stuff to DirectoryReader, IR/AIR/CIR is now only an abstract index to search on, nothing more. In the future we might create an interface Reopenable that has all methods. For now SearcherManager & Co. simply check for instanceof DirectoryReader"
sample_0439,17fe719bb50f5465472c31ef5382cc4690688d91,Calling DirectoryTaxonomyReader.refresh() could mess up reference counting
sample_0440,42b2c861166c05b22de4dcee1bc52bd29a28cfb1,"First steps, still incomplete. No tests pass or even compile, but core code now compiles. See issue!"
sample_0441,42b2c861166c05b22de4dcee1bc52bd29a28cfb1,"First steps, still incomplete. No tests pass or even compile, but core code now compiles. See issue!"
sample_0442,42b2c861166c05b22de4dcee1bc52bd29a28cfb1,"First steps, still incomplete. No tests pass or even compile, but core code now compiles. See issue!"
sample_0443,87bc4521c2f1298fa4898fbda465731a59c8a41b,move some confusing FST sugar out
sample_0444,6a085c2fa99578b346db5e31d9dfd938b21f6d34,Move System.getProperty(type) in postData() to main()
sample_0445,6a085c2fa99578b346db5e31d9dfd938b21f6d34,Move System.getProperty(type) in postData() to main()
sample_0446,6a085c2fa99578b346db5e31d9dfd938b21f6d34,Move System.getProperty(type) in postData() to main()
sample_0447,cdb2ee8a7bc73b47f7334ec89b6fe8c3134fa9b1,replace IR.getFieldNames with IR.getFieldInfos
sample_0448,b2970db4bcb6aae9ea4f1e86779bd5165b93610d,filter to process output of Standard/ICUTokenizer and create overlapping bigrams for CJK
sample_0449,b096910a8219f1575cb8e257673915f1a821ffef,extend LevenshteinAutomata to support transpositions as primitive a edit
sample_0450,4d51b9012b81f24a7a76cedcd2767748bc4e3d13,make SegmentReader read-only (IndexWriter now privately tracks the pending deletes against a segment)
sample_0451,0d86474d3c59396d27add2263b742e988ad9ddca,"FilteredQuery and IndexSearcher.search(Query, Filter,...) now optimize the special case ""query instanceof MatchAllDocsQuery"" to execute as ConstantScoreQuery"
sample_0452,701000cf27bb1cea6e023645be20b757f331712f,function DocValues -> FunctionValues
sample_0453,ad7cb17bc9ec7b5b564d15baa38b52abc8e8b143,Make PKIndexSplitter and MultiPassIndexSplitter work per segment
sample_0454,0bd1fcf488e84aee93a4a0d40dd40b51fac68840,throw exception for MultiSortedSource instead of returning null
sample_0455,0bd1fcf488e84aee93a4a0d40dd40b51fac68840,throw exception for MultiSortedSource instead of returning null
sample_0456,21989c90c26821ff8444c9d8d6d840434a5a499f,Commit to not corrumpt Robert's work on Default*: Improve InfoStream class in trunk to be more consistent with logging-frameworks like slf4j/log4j/commons-logging
sample_0457,21b7c5bbee13b88fc2b28318314c8a38b9388d07,make bulk postings codec private
sample_0458,21b7c5bbee13b88fc2b28318314c8a38b9388d07,make bulk postings codec private
sample_0459,4dd6b5fbedfcd6420550674f93c31a1339b33576,"Localized rangequery support for icu/jdk collation filters, parametric tailoring for icu collators"
sample_0460,4dd6b5fbedfcd6420550674f93c31a1339b33576,"Localized rangequery support for icu/jdk collation filters, parametric tailoring for icu collators"
sample_0461,873f1999244555a1e1b3e14698e7f9494f4ef00c,"move TermVectors,FieldInfos,SegmentInfos to codec"
sample_0462,0780806efe6c401d998eaa15a1876ee8f32add73,TaxonomyReader.refresh() was broken if taxonomy index recreated since taxo reader last opened or refreshed.
sample_0463,04a9b55618ac0822804094ff71d4e4d522196733,StatsComponent can now support dates (and other non-numeric fields)
sample_0464,e7294aab77dcd0501576c0639bc644ca7a0015c2,Support pluggable caching implementations
sample_0465,5200e8e38f5f44b78e8c9d066a1947f6a84a4046,port 3.x's FieldCache.getDocsWithField to trunk
sample_0466,5200e8e38f5f44b78e8c9d066a1947f6a84a4046,port 3.x's FieldCache.getDocsWithField to trunk
sample_0467,fa6500fa6caade1741a1f43173ec80e5ebcd4a10,restructure codec hierarchy
sample_0468,fa6500fa6caade1741a1f43173ec80e5ebcd4a10,restructure codec hierarchy
sample_0469,fa6500fa6caade1741a1f43173ec80e5ebcd4a10,restructure codec hierarchy
