sample_id,repo,commit_hash,file_path,entity_type,entity_name,entity_signature,javadoc_change_type,method_change_type,issue_id,issue_summary
sample_0152,apache/commons-math,bb0827cc81c2cbaa69bcc8f19268a1e473661809,src/main/java/org/apache/commons/math3/linear/Array2DRowFieldMatrix.java,method,copyIn,"private void copyIn(final T[][] in) throws NullArgumentException, NoDataException, DimensionMismatchException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,populated throws clause of Array2DRowFieldMatrix.
sample_0153,apache/commons-math,9f663a15e68d6b6dfc9937e970f38171f2b8e08b,src/main/java/org/apache/commons/math3/linear/FieldMatrix.java,method,walkInRowOrder,"T walkInRowOrder(FieldMatrixChangingVisitor<T> visitor, int startRow, int endRow, int startColumn, int endColumn) throws OutOfRangeException, NumberIsTooSmallException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,populated throws clause of FieldMatrix.
sample_0154,apache/commons-math,e055dcd21a4ed619ac117ce806b7bfc67416f177,src/main/java/org/apache/commons/math3/stat/clustering/KMeansPlusPlusClusterer.java,method,cluster,"public List<Cluster<T>> cluster(final Collection<T> points, final int k, int numTrials, int maxIterationsPerTrial) throws MathIllegalArgumentException, ConvergenceException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,Added missing throws declarations. JIRA: .
sample_0155,apache/commons-math,e055dcd21a4ed619ac117ce806b7bfc67416f177,src/main/java/org/apache/commons/math3/stat/clustering/KMeansPlusPlusClusterer.java,method,getPointFromLargestVarianceCluster,private T getPointFromLargestVarianceCluster(final Collection<Cluster<T>> clusters) throws ConvergenceException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,Added missing throws declarations. JIRA: .
sample_0156,apache/commons-math,e055dcd21a4ed619ac117ce806b7bfc67416f177,src/main/java/org/apache/commons/math3/stat/clustering/KMeansPlusPlusClusterer.java,method,getPointFromLargestNumberCluster,private T getPointFromLargestNumberCluster(final Collection<Cluster<T>> clusters) throws ConvergenceException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,Added missing throws declarations. JIRA: .
sample_0157,apache/commons-math,9462626718e809e3b92e353fdca80e807b413edb,src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java,method,BlockRealMatrix,"public BlockRealMatrix(final int rows, final int columns) throws NotStrictlyPositiveException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"filled the ""throws"" clause of BlockRealMatrix."
sample_0158,apache/commons-math,9462626718e809e3b92e353fdca80e807b413edb,src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java,method,setRowMatrix,"public void setRowMatrix(final int row, final BlockRealMatrix matrix) throws OutOfRangeException, MatrixDimensionMismatchException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"filled the ""throws"" clause of BlockRealMatrix."
sample_0159,apache/commons-math,9462626718e809e3b92e353fdca80e807b413edb,src/main/java/org/apache/commons/math3/linear/BlockRealMatrix.java,method,setColumnMatrix,"void setColumnMatrix(final int column, final BlockRealMatrix matrix) throws OutOfRangeException, MatrixDimensionMismatchException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"filled the ""throws"" clause of BlockRealMatrix."
sample_0160,apache/commons-math,2a32964f25171a5776ade829b1c57d16a5832661,src/main/java/org/apache/commons/math3/linear/OpenMapRealMatrix.java,method,OpenMapRealMatrix,"public OpenMapRealMatrix(int rowDimension, int columnDimension) throws NotStrictlyPositiveException, NumberIsTooLargeException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,Populated throws clause of OpenMapRealMatrix .
sample_0161,apache/commons-math,2a32964f25171a5776ade829b1c57d16a5832661,src/main/java/org/apache/commons/math3/linear/OpenMapRealMatrix.java,method,createMatrix,"@Override public OpenMapRealMatrix createMatrix(int rowDimension, int columnDimension) throws NotStrictlyPositiveException, NumberIsTooLargeException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,Populated throws clause of OpenMapRealMatrix .
sample_0162,apache/commons-math,2a32964f25171a5776ade829b1c57d16a5832661,src/main/java/org/apache/commons/math3/linear/OpenMapRealMatrix.java,method,add,public OpenMapRealMatrix add(OpenMapRealMatrix m) throws MatrixDimensionMismatchException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,Populated throws clause of OpenMapRealMatrix .
sample_0163,apache/commons-math,b55e020684e54bd3d339572f1ef3543be360b6eb,src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java,class,CMAESOptimizer,public class CMAESOptimizer extends BaseAbstractMultivariateSimpleBoundsOptimizer<MultivariateFunction> implements MultivariateOptimizer,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-865,"Early detection that overflow will occur in the variables normalization procedure (""encode"" method). Warning mentioned in the documentation."
sample_0164,apache/commons-math,b2cea08e85b368ba6d6883a0512ae3dfed3ece9e,src/main/java/org/apache/commons/math3/linear/Array2DRowRealMatrix.java,method,Array2DRowRealMatrix,"public Array2DRowRealMatrix(final int rowDimension, final int columnDimension) throws NotStrictlyPositiveException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"filled the ""throws"" clause of Array2DRowRealMatrix corrected some method signatures in RealMatrix and AbstractRealMatrix accordingly in AbstractRealMatrix, removed ""abstract implementations"" of some methods specified in interface RealMatrix, as they serve no purpose."
sample_0165,apache/commons-math,19c954cabcf87dee4ebec17b028b061fccc35877,src/main/java/org/apache/commons/math3/linear/RealLinearOperator.java,method,operate,public abstract RealVector operate(final RealVector x) throws DimensionMismatchException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,populated throws clause of AbstractRealMatrix.
sample_0166,apache/commons-math,19c954cabcf87dee4ebec17b028b061fccc35877,src/main/java/org/apache/commons/math3/linear/RealMatrix.java,method,getSubMatrix,"RealMatrix getSubMatrix(int startRow, int endRow, int startColumn, int endColumn) throws OutOfRangeException, NumberIsTooSmallException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,populated throws clause of AbstractRealMatrix.
sample_0167,apache/commons-math,19c954cabcf87dee4ebec17b028b061fccc35877,src/main/java/org/apache/commons/math3/linear/RealMatrix.java,method,copySubMatrix,"void copySubMatrix(int startRow, int endRow, int startColumn, int endColumn, double[][] destination) throws OutOfRangeException, NumberIsTooSmallException, MatrixDimensionMismatchException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,populated throws clause of AbstractRealMatrix.
sample_0168,apache/commons-math,69f087edcb8dc2dc3753eeffe52890606ccb30df,src/main/java/org/apache/commons/math3/analysis/differentiation/MultivariateDifferentiableFunction.java,method,value,DerivativeStructure value(DerivativeStructure[] point) throws MathIllegalArgumentException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Differentiable function can trigger any MathIllegalArgumentException.
sample_0169,apache/commons-math,06880f1138498473cebcb273d034d0e9d4d4aed6,src/main/java/org/apache/commons/math3/linear/RealMatrix.java,method,add,RealMatrix add(RealMatrix m) throws MatrixDimensionMismatchException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,Populated throws clause of RealMatrix ; javadoc + formatting.
sample_0170,apache/commons-math,06880f1138498473cebcb273d034d0e9d4d4aed6,src/main/java/org/apache/commons/math3/linear/RealMatrix.java,method,subtract,RealMatrix subtract(RealMatrix m) throws MatrixDimensionMismatchException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,Populated throws clause of RealMatrix ; javadoc + formatting.
sample_0171,apache/commons-math,06880f1138498473cebcb273d034d0e9d4d4aed6,src/main/java/org/apache/commons/math3/linear/RealMatrix.java,method,multiply,RealMatrix multiply(RealMatrix m) throws DimensionMismatchException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,Populated throws clause of RealMatrix ; javadoc + formatting.
sample_0172,apache/commons-math,dae4cf5da15517eee16a9a337d42b7e9677f060e,src/main/java/org/apache/commons/math3/stat/descriptive/DescriptiveStatistics.java,method,removeMostRecentValue,public void removeMostRecentValue() throws MathIllegalStateException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,Added missing throws declarations and fixed javadoc to match what is actually thrown. JIRA: .
sample_0173,apache/commons-math,dae4cf5da15517eee16a9a337d42b7e9677f060e,src/main/java/org/apache/commons/math3/stat/descriptive/DescriptiveStatistics.java,method,replaceMostRecentValue,public double replaceMostRecentValue(double v) throws MathIllegalStateException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,Added missing throws declarations and fixed javadoc to match what is actually thrown. JIRA: .
sample_0174,apache/commons-math,dae4cf5da15517eee16a9a337d42b7e9677f060e,src/main/java/org/apache/commons/math3/stat/descriptive/DescriptiveStatistics.java,method,getPercentile,"public double getPercentile(double p) throws MathIllegalStateException, MathIllegalArgumentException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,Added missing throws declarations and fixed javadoc to match what is actually thrown. JIRA: .
sample_0175,apache/commons-math,79f99111d595ea500d73fcae489cf285b0a67b59,src/main/java/org/apache/commons/math3/linear/SparseFieldVector.java,method,getData,@Deprecated public T[] getData(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-666,"make FieldVector#getData() method deprecated in favor of toArray(), minor formatting, move implementation of SparseFieldVector#getData() to toArray()."
sample_0176,apache/commons-math,1a9e32ab8f63ab40517a9e3837ca8c5dce52f20d,src/main/java/org/apache/commons/math3/genetics/AbstractListChromosome.java,method,AbstractListChromosome,public AbstractListChromosome(final T[] representation) throws InvalidRepresentationException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,fill throws clause for genetics package.
sample_0177,apache/commons-math,1a9e32ab8f63ab40517a9e3837ca8c5dce52f20d,src/main/java/org/apache/commons/math3/genetics/CrossoverPolicy.java,method,crossover,"ChromosomePair crossover(Chromosome first, Chromosome second) throws MathIllegalArgumentException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,fill throws clause for genetics package.
sample_0178,apache/commons-math,1a9e32ab8f63ab40517a9e3837ca8c5dce52f20d,src/main/java/org/apache/commons/math3/genetics/ElitisticListPopulation.java,method,ElitisticListPopulation,"public ElitisticListPopulation(final List<Chromosome> chromosomes, final int populationLimit, final double elitismRate) throws NullArgumentException, NotPositiveException, NumberIsTooLargeException, OutOfRangeException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,fill throws clause for genetics package.
sample_0179,apache/commons-math,c8b8e612430cdc2f54d0bbb3f25f1c956963d99b,src/main/java/org/apache/commons/math3/optimization/general/AbstractLeastSquaresOptimizer.java,method,optimize,"@Override @Deprecated public PointVectorValuePair optimize(int maxEval, final DifferentiableMultivariateVectorFunction f, final double[] target, final double[] weights, final double[] startPoint)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Use the new differentiation framework in optimization package.
sample_0180,apache/commons-math,c8b8e612430cdc2f54d0bbb3f25f1c956963d99b,src/main/java/org/apache/commons/math3/optimization/general/AbstractScalarDifferentiableOptimizer.java,class,AbstractScalarDifferentiableOptimizer,@Deprecated public abstract class AbstractScalarDifferentiableOptimizer extends BaseAbstractMultivariateOptimizer<DifferentiableMultivariateFunction> implements DifferentiableMultivariateOptimizer,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Use the new differentiation framework in optimization package.
sample_0181,apache/commons-math,1c032ee45483926f8f539457c342ba33dc1a8cb9,src/main/java/org/apache/commons/math3/linear/FieldVector.java,method,mapAdd,FieldVector<T> mapAdd(T d) throws NullArgumentException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"Populated throws clause of FieldVector, ArrayFieldVector, SparseFieldVector . Added some missing precondition checks. Corrected some mistakes in javadoc."
sample_0182,apache/commons-math,1c032ee45483926f8f539457c342ba33dc1a8cb9,src/main/java/org/apache/commons/math3/linear/FieldVector.java,method,mapAddToSelf,FieldVector<T> mapAddToSelf(T d) throws NullArgumentException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"Populated throws clause of FieldVector, ArrayFieldVector, SparseFieldVector . Added some missing precondition checks. Corrected some mistakes in javadoc."
sample_0183,apache/commons-math,1c032ee45483926f8f539457c342ba33dc1a8cb9,src/main/java/org/apache/commons/math3/linear/FieldVector.java,method,mapSubtract,FieldVector<T> mapSubtract(T d) throws NullArgumentException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"Populated throws clause of FieldVector, ArrayFieldVector, SparseFieldVector . Added some missing precondition checks. Corrected some mistakes in javadoc."
sample_0184,apache/commons-math,8469bc496c0f6f629b0f6406e11bc8ad5a93b0b4,src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java,method,mapAdd,public FieldVector<T> mapAdd(T d) throws NullArgumentException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,document all exceptions in ArrayFieldVector.
sample_0185,apache/commons-math,8469bc496c0f6f629b0f6406e11bc8ad5a93b0b4,src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java,method,mapAddToSelf,public FieldVector<T> mapAddToSelf(T d) throws NullArgumentException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,document all exceptions in ArrayFieldVector.
sample_0186,apache/commons-math,8469bc496c0f6f629b0f6406e11bc8ad5a93b0b4,src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java,method,mapSubtract,public FieldVector<T> mapSubtract(T d) throws NullArgumentException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,document all exceptions in ArrayFieldVector.
sample_0187,apache/commons-math,443f4127282f4b758d4932b8c927aacd14aa2bae,src/main/java/org/apache/commons/math3/linear/FieldVector.java,method,add,FieldVector<T> add(FieldVector<T> v),JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"in interface FieldVector, replaced throws statements with javadoc comments."
sample_0188,apache/commons-math,443f4127282f4b758d4932b8c927aacd14aa2bae,src/main/java/org/apache/commons/math3/linear/FieldVector.java,method,subtract,FieldVector<T> subtract(FieldVector<T> v),JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"in interface FieldVector, replaced throws statements with javadoc comments."
sample_0189,apache/commons-math,443f4127282f4b758d4932b8c927aacd14aa2bae,src/main/java/org/apache/commons/math3/linear/FieldVector.java,method,mapDivide,FieldVector<T> mapDivide(T d),JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"in interface FieldVector, replaced throws statements with javadoc comments."
sample_0190,apache/commons-math,f0921e844d248366acca73b14097412d6f91e205,src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java,method,ebeDivide,"public ArrayFieldVector<T> ebeDivide(ArrayFieldVector<T> v) throws DimensionMismatchException, MathArithmeticException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"fill the ""throws"" clause of FieldVector, ArrayFieldVector."
sample_0191,apache/commons-math,f0921e844d248366acca73b14097412d6f91e205,src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java,method,projection,"public ArrayFieldVector<T> projection(ArrayFieldVector<T> v) throws DimensionMismatchException, MathArithmeticException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"fill the ""throws"" clause of FieldVector, ArrayFieldVector."
sample_0192,apache/commons-math,f0921e844d248366acca73b14097412d6f91e205,src/main/java/org/apache/commons/math3/linear/FieldVector.java,method,mapDivide,"FieldVector<T> mapDivide(T d) throws NullArgumentException, MathArithmeticException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"fill the ""throws"" clause of FieldVector, ArrayFieldVector."
sample_0193,apache/commons-math,ffe65f8eaca4ab6705816cc378c241c2ab078bb1,src/main/java/org/apache/commons/math3/linear/RealVector.java,method,remove,public void remove() throws MathUnsupportedOperationException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"fill the ""throws"" clause of RealVector."
sample_0194,apache/commons-math,ffe65f8eaca4ab6705816cc378c241c2ab078bb1,src/main/java/org/apache/commons/math3/linear/RealVector.java,method,equals,@Override public boolean equals(Object other) throws MathUnsupportedOperationException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"fill the ""throws"" clause of RealVector."
sample_0195,apache/commons-math,ffe65f8eaca4ab6705816cc378c241c2ab078bb1,src/main/java/org/apache/commons/math3/linear/RealVector.java,method,hashCode,@Override public int hashCode() throws MathUnsupportedOperationException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"fill the ""throws"" clause of RealVector."
sample_0196,apache/commons-math,cc22b4d09badc728b747e1aef517e7f28efe68fe,src/main/java/org/apache/commons/math3/analysis/interpolation/HermiteInterpolator.java,method,addSamplePoint,"public void addSamplePoint(final double x, final double[] ... value) throws ZeroException, MathArithmeticException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Added arbitrary differentiation order for Hermite interpolator.
sample_0197,apache/commons-math,5998035a9fafcfb68ffbdc33551b8ed41ab14d4e,src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java,method,add,public ArrayFieldVector<T> add(ArrayFieldVector<T> v) throws DimensionMismatchException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"fill the ""throws"" clause of ArrayFieldVector."
sample_0198,apache/commons-math,5998035a9fafcfb68ffbdc33551b8ed41ab14d4e,src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java,method,subtract,public ArrayFieldVector<T> subtract(ArrayFieldVector<T> v) throws DimensionMismatchException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"fill the ""throws"" clause of ArrayFieldVector."
sample_0199,apache/commons-math,5998035a9fafcfb68ffbdc33551b8ed41ab14d4e,src/main/java/org/apache/commons/math3/linear/ArrayFieldVector.java,method,ebeMultiply,public ArrayFieldVector<T> ebeMultiply(ArrayFieldVector<T> v) throws DimensionMismatchException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"fill the ""throws"" clause of ArrayFieldVector."
sample_0200,apache/commons-math,71469066967dde4c30b14e38a2b1c818c619adcd,src/main/java/org/apache/commons/math3/linear/FieldVector.java,method,getEntry,T getEntry(int index) throws OutOfRangeException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"fill the ""throws"" clause of FieldVector."
sample_0201,apache/commons-math,71469066967dde4c30b14e38a2b1c818c619adcd,src/main/java/org/apache/commons/math3/linear/FieldVector.java,method,setEntry,"void setEntry(int index, T value) throws OutOfRangeException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"fill the ""throws"" clause of FieldVector."
sample_0202,apache/commons-math,71469066967dde4c30b14e38a2b1c818c619adcd,src/main/java/org/apache/commons/math3/linear/FieldVector.java,method,getSubVector,"FieldVector<T> getSubVector(int index, int n) throws OutOfRangeException, NotPositiveException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"fill the ""throws"" clause of FieldVector."
sample_0203,apache/commons-math,22bcab04fe9c6494306c98c683f470a4960aa781,src/main/java/org/apache/commons/math3/transform/RealTransformer.java,method,transform,"double[] transform(double[] f, TransformType type) throws MathIllegalArgumentException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Updated throws declarations for transform package.
sample_0204,apache/commons-math,b883dcbc08044687bc037ed2170f18416893f7d0,src/main/java/org/apache/commons/math3/distribution/GammaDistribution.java,method,GammaDistribution,"public GammaDistribution(double shape, double scale) throws NotStrictlyPositiveException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Updated throws declaration for random package (and part of distribution).
sample_0205,apache/commons-math,b883dcbc08044687bc037ed2170f18416893f7d0,src/main/java/org/apache/commons/math3/random/RandomData.java,method,nextHexString,String nextHexString(int len) throws NotStrictlyPositiveException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Updated throws declaration for random package (and part of distribution).
sample_0206,apache/commons-math,b883dcbc08044687bc037ed2170f18416893f7d0,src/main/java/org/apache/commons/math3/random/RandomData.java,method,nextInt,"int nextInt(int lower, int upper) throws NumberIsTooLargeException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Updated throws declaration for random package (and part of distribution).
sample_0207,apache/commons-math,0955f5db17f6621aac41d8841fbcfc4885673d3a,src/main/java/org/apache/commons/math3/random/EmpiricalDistribution.java,method,load,"public void load(double[] in) throws NullArgumentException, MathIllegalStateException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Replaced factory using Object with type-safe version.
sample_0208,apache/commons-math,e46f4c0c0546f63f232876b47e57785bf8610091,src/main/java/org/apache/commons/math3/complex/ComplexFormat.java,method,formatImaginary,"private StringBuffer formatImaginary(double absIm, StringBuffer toAppendTo, FieldPosition pos)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Removed too aggressive checks for impossible errors.
sample_0209,apache/commons-math,9e69a3400847abbff912f1848e29d7eee6643f5d,src/main/java/org/apache/commons/math3/stat/descriptive/rank/Max.java,method,Max,public Max(Max original) throws NullArgumentException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,Added missing throws declarations. JIRA: .
sample_0210,apache/commons-math,9e69a3400847abbff912f1848e29d7eee6643f5d,src/main/java/org/apache/commons/math3/stat/descriptive/rank/Median.java,method,Median,public Median(Median original) throws NullArgumentException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,Added missing throws declarations. JIRA: .
sample_0211,apache/commons-math,9e69a3400847abbff912f1848e29d7eee6643f5d,src/main/java/org/apache/commons/math3/stat/descriptive/rank/Min.java,method,Min,public Min(Min original) throws NullArgumentException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,Added missing throws declarations. JIRA: .
sample_0212,apache/commons-math,9e2e73e4ec334756fc221f65ad16192fee121dac,src/main/java/org/apache/commons/math3/stat/Frequency.java,method,addValue,public void addValue(int v) throws MathIllegalArgumentException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"Added missing throws declarations, suppressed warnings. JIRA: ."
sample_0213,apache/commons-math,ae26b9bf23d2c8924e854a36fa92e454a0e2c6f2,src/main/java/org/apache/commons/math3/stat/descriptive/AbstractStorelessUnivariateStatistic.java,method,evaluate,@Override public double evaluate(final double[] values) throws MathIllegalArgumentException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"Added throws declarations, improved javadoc, made Kurtosis increment consistent with other moment statistics. JIRA: ."
sample_0214,apache/commons-math,ae26b9bf23d2c8924e854a36fa92e454a0e2c6f2,src/main/java/org/apache/commons/math3/stat/descriptive/AbstractUnivariateStatistic.java,method,setData,"public void setData(final double[] values, final int begin, final int length) throws MathIllegalArgumentException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"Added throws declarations, improved javadoc, made Kurtosis increment consistent with other moment statistics. JIRA: ."
sample_0215,apache/commons-math,ae26b9bf23d2c8924e854a36fa92e454a0e2c6f2,src/main/java/org/apache/commons/math3/stat/descriptive/AbstractUnivariateStatistic.java,method,test,"protected boolean test(final double[] values, final double[] weights, final int begin, final int length, final boolean allowEmpty) throws MathIllegalArgumentException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"Added throws declarations, improved javadoc, made Kurtosis increment consistent with other moment statistics. JIRA: ."
sample_0216,apache/commons-math,b8f2fb815f7a8f0d97b79dfcb544199ba4a661c6,src/main/java/org/apache/commons/math3/analysis/integration/gauss/BaseRuleFactory.java,method,getRule,"public Pair<double[], double[]> getRule(int numberOfPoints) throws NotStrictlyPositiveException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"Populate ""throws"" clause."
sample_0217,apache/commons-math,b8f2fb815f7a8f0d97b79dfcb544199ba4a661c6,src/main/java/org/apache/commons/math3/analysis/integration/gauss/BaseRuleFactory.java,method,getRuleInternal,"protected synchronized Pair<T[], T[]> getRuleInternal(int numberOfPoints) throws NotStrictlyPositiveException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"Populate ""throws"" clause."
sample_0218,apache/commons-math,b8f2fb815f7a8f0d97b79dfcb544199ba4a661c6,src/main/java/org/apache/commons/math3/analysis/integration/gauss/GaussIntegrator.java,method,GaussIntegrator,"public GaussIntegrator(double[] points, double[] weights) throws NonMonotonicSequenceException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"Populate ""throws"" clause."
sample_0219,apache/commons-math,ac597cc1720cd06840486b309b6deefb09123982,src/main/java/org/apache/commons/math3/optimization/univariate/BrentOptimizer.java,class,BrentOptimizer,public class BrentOptimizer extends BaseAbstractUnivariateOptimizer,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-855,(second take). Best point must be returned.
sample_0220,apache/commons-math,ad923872f34675312d7ca774512d2e28e0052501,src/main/java/org/apache/commons/math3/linear/OpenMapRealVector.java,method,add,public OpenMapRealVector add(OpenMapRealVector v) throws DimensionMismatchException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"fill the ""throws"" clause of OpenMapRealVector."
sample_0221,apache/commons-math,ad923872f34675312d7ca774512d2e28e0052501,src/main/java/org/apache/commons/math3/linear/OpenMapRealVector.java,method,dotProduct,@Deprecated public double dotProduct(OpenMapRealVector v) throws DimensionMismatchException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"fill the ""throws"" clause of OpenMapRealVector."
sample_0222,apache/commons-math,ad923872f34675312d7ca774512d2e28e0052501,src/main/java/org/apache/commons/math3/linear/OpenMapRealVector.java,method,getDistance,public double getDistance(OpenMapRealVector v) throws DimensionMismatchException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,MATH-854,"fill the ""throws"" clause of OpenMapRealVector."
sample_0223,apache/commons-math,86321681e744be1c1c3192c1e5f7cb1516e79a06,src/main/java/org/apache/commons/math3/filter/DefaultMeasurementModel.java,method,DefaultMeasurementModel,"public DefaultMeasurementModel(final double[][] measMatrix, final double[][] measNoise) throws NullArgumentException, NoDataException, DimensionMismatchException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Add throw declarations for filter package, javadoc formatting."
sample_0224,apache/commons-math,86321681e744be1c1c3192c1e5f7cb1516e79a06,src/main/java/org/apache/commons/math3/filter/DefaultProcessModel.java,method,DefaultProcessModel,"public DefaultProcessModel(final double[][] stateTransition, final double[][] control, final double[][] processNoise, final double[] initialStateEstimate, final double[][] initialErrorCovariance) throws NullArgumentException, NoDataException, DimensionMismatchException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Add throw declarations for filter package, javadoc formatting."
sample_0225,apache/commons-math,86321681e744be1c1c3192c1e5f7cb1516e79a06,src/main/java/org/apache/commons/math3/filter/KalmanFilter.java,method,KalmanFilter,"public KalmanFilter(final ProcessModel process, final MeasurementModel measurement) throws NullArgumentException, NonSquareMatrixException, DimensionMismatchException, MatrixDimensionMismatchException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Add throw declarations for filter package, javadoc formatting."
sample_0226,apache/commons-math,366d796c364714567c114bff27547bd8560bd487,src/main/java/org/apache/commons/math3/dfp/BracketingNthOrderBrentSolverDFP.java,method,solve,"public Dfp solve(final int maxEval, final UnivariateDfpFunction f, final Dfp min, final Dfp max, final AllowedSolution allowedSolution) throws NullArgumentException, NoBracketingException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Added throw declarations for package dfp.
sample_0227,apache/commons-math,54d00b13c6351a1e7e676db7c4bf05409ff9f63f,src/main/java/org/apache/commons/math3/complex/ComplexFormat.java,method,ComplexFormat,public ComplexFormat(NumberFormat format) throws NullArgumentException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Added throw declarations for package complex.
sample_0228,apache/commons-math,54d00b13c6351a1e7e676db7c4bf05409ff9f63f,src/main/java/org/apache/commons/math3/complex/ComplexFormat.java,method,getInstance,"public static ComplexFormat getInstance(String imaginaryCharacter, Locale locale) throws NullArgumentException, NoDataException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Added throw declarations for package complex.
