sample_id,repo,commit_hash,file_path,entity_type,entity_name,entity_signature,javadoc_change_type,method_change_type,issue_id,issue_summary
sample_0166,apache/lucene,b2e866b70366c5623e4208898dfa22afdace8d99,lucene/core/src/java/org/apache/lucene/util/automaton/RunAutomaton.java,method,RunAutomaton,"protected RunAutomaton(Automaton a, int alphabetSize)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-10010,don't determinize in CompiledAutomaton/RunAutomaton
sample_0167,apache/lucene,c71cbac4f9d6a56942625405fd78256733017fd8,lucene/core/src/java/org/apache/lucene/util/IntroSelector.java,class,IntroSelector,public abstract class IntroSelector extends Selector,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-10225,Improve IntroSelector with 3-way partitioning.
sample_0168,apache/lucene,1ddb01044a0c75df26a6fda77f6f613c8c6525e4,lucene/analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/ConcatenateGraphFilterFactory.java,class,ConcatenateGraphFilterFactory,public class ConcatenateGraphFilterFactory extends TokenFilterFactory,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Fix backward-compatibility test and remove unnecessary backward compatibility.
sample_0169,apache/lucene,63b9e603e6f53dae40ece03814a9aa613f6cc189,lucene/core/src/java/org/apache/lucene/util/IntroSorter.java,class,IntroSorter,public abstract class IntroSorter extends Sorter,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-10196,Improve IntroSorter with 3-ways partitioning.
sample_0170,apache/lucene,2ed6e4aa78eb6d1fbb90c21c9723313ab5077e83,lucene/core/src/java/org/apache/lucene/search/comparators/NumericComparator.java,class,NumericComparator,public abstract class NumericComparator<T extends Number> extends FieldComparator<T>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-10154,NumericLeafComparator to define getPointValues
sample_0171,apache/lucene,9e9c3bd249e777fd0355b695038922482910bf5e,lucene/core/src/java/org/apache/lucene/search/Sort.java,class,Sort,public final class Sort,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9325,Make Sort final
sample_0172,apache/lucene,2e57a405463435570548475464140452ea0a6f83,lucene/suggest/src/java/org/apache/lucene/search/suggest/fst/ExternalRefSorter.java,class,ExternalRefSorter,"public class ExternalRefSorter implements BytesRefSorter, Closeable",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-10139,ExternalRefSorter returns a covariant with a subtype of BytesRefIterator that is Closeable.
sample_0173,apache/lucene,849d5fc1ac766556d753ff27679828cd17cdb44b,lucene/core/src/java/org/apache/lucene/store/OutputStreamIndexOutput.java,method,OutputStreamIndexOutput,"public OutputStreamIndexOutput( String resourceDescription, String name, OutputStream out, int bufferSize)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-10125,Optimize primitive writes in OutputStreamIndexOutput
sample_0174,apache/lucene,ccf0d5404d6d9618f7323182157f458c01d9f31a,lucene/core/src/java/org/apache/lucene/search/MultiCollector.java,class,MultiCollector,public class MultiCollector implements Collector,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-10110,MultiCollector should conditionally wrap single leaf collector
sample_0175,apache/lucene,d4e4fe22b1826ec6e96432182a98a6e2fc9b91fc,lucene/core/src/java/org/apache/lucene/index/IndexReader.java,method,getTermVectors,public abstract Fields getTermVectors(int docID) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9959,"Revert "": Add non thread local based API for term vector reader usage """
sample_0176,apache/lucene,acf45d8a315f94c4bf685458faa1aae24c1e8599,lucene/core/src/java/org/apache/lucene/index/FieldInfo.java,method,getVectorSimilarityFunction,public VectorSimilarityFunction getVectorSimilarityFunction(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-10016,Remove VectorValues#getSimilarityFunction.
sample_0177,apache/lucene,acf45d8a315f94c4bf685458faa1aae24c1e8599,lucene/core/src/java/org/apache/lucene/index/IndexableFieldType.java,method,vectorSimilarityFunction,VectorSimilarityFunction vectorSimilarityFunction(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-10016,Remove VectorValues#getSimilarityFunction.
sample_0178,apache/lucene,180cfa241b133c75c31daf3628db4979c949f7f6,lucene/core/src/java/org/apache/lucene/index/IndexReader.java,method,getTermVectors,@Deprecated public final Fields getTermVectors(int docID) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9959,Add non thread local based API for term vector reader usage
sample_0179,apache/lucene,8b60641bcac14663a75f8efe5667c506347acda5,lucene/facet/src/java/org/apache/lucene/facet/DrillSideways.java,class,DrillSideways,public class DrillSideways,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9944,Allow DrillSideways users to pass a CollectorManager without requiring an ExecutorService (and concurrent DrillSideways approach).
sample_0180,apache/lucene,8b60641bcac14663a75f8efe5667c506347acda5,lucene/facet/src/java/org/apache/lucene/facet/DrillSideways.java,method,search,"public DrillSidewaysResult search(DrillDownQuery query, Collector hitCollector) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9944,Allow DrillSideways users to pass a CollectorManager without requiring an ExecutorService (and concurrent DrillSideways approach).
sample_0181,apache/lucene,c4cf7aa3e199c53d9cf9401363b0c65df5c36111,lucene/core/src/java/org/apache/lucene/util/automaton/Operations.java,method,getCommonPrefix,public static String getCommonPrefix(Automaton a),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9981,"more efficient getCommonSuffix/Prefix, and more accurate 'effort limit', instead of precise output state limit, during determinize, for throwing TooComplexToDeterminizeException"
sample_0182,apache/lucene,c4cf7aa3e199c53d9cf9401363b0c65df5c36111,lucene/core/src/java/org/apache/lucene/util/automaton/Operations.java,method,getCommonPrefixBytesRef,public static BytesRef getCommonPrefixBytesRef(Automaton a),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9981,"more efficient getCommonSuffix/Prefix, and more accurate 'effort limit', instead of precise output state limit, during determinize, for throwing TooComplexToDeterminizeException"
sample_0183,apache/lucene,c4cf7aa3e199c53d9cf9401363b0c65df5c36111,lucene/core/src/java/org/apache/lucene/util/automaton/TooComplexToDeterminizeException.java,class,TooComplexToDeterminizeException,public class TooComplexToDeterminizeException extends RuntimeException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9981,"more efficient getCommonSuffix/Prefix, and more accurate 'effort limit', instead of precise output state limit, during determinize, for throwing TooComplexToDeterminizeException"
sample_0184,apache/lucene,65842c5c4d3fbc17c861491bdf06d337a2892d07,lucene/facet/src/java/org/apache/lucene/facet/taxonomy/TaxonomyFacets.java,method,verifyDim,protected DimConfig verifyDim(String dim),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9971,Inconsistent SSDVFF and Taxonomy facet behavior in case of unseen dimension
sample_0185,apache/lucene,d669ddebc53845e921bc3703f16aa2c1daef0124,lucene/facet/src/java/org/apache/lucene/facet/range/DoubleRangeFacetCounts.java,method,DoubleRangeFacetCounts,"public DoubleRangeFacetCounts(String field, FacetsCollector hits, DoubleRange... ranges) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9946,Support multi-value fields in range facet counting
sample_0186,apache/lucene,d669ddebc53845e921bc3703f16aa2c1daef0124,lucene/facet/src/java/org/apache/lucene/facet/range/LongRangeCounter.java,class,LongRangeCounter,abstract class LongRangeCounter,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9946,Support multi-value fields in range facet counting
sample_0187,apache/lucene,d669ddebc53845e921bc3703f16aa2c1daef0124,lucene/facet/src/java/org/apache/lucene/facet/range/LongRangeFacetCounts.java,method,LongRangeFacetCounts,"public LongRangeFacetCounts(String field, FacetsCollector hits, LongRange... ranges) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9946,Support multi-value fields in range facet counting
sample_0188,apache/lucene,5e0e7a5479bca798ccfe385629a0ca2ba5870bc0,lucene/core/src/java/org/apache/lucene/search/ConjunctionDISI.java,class,ConjunctionDISI,final class ConjunctionDISI extends DocIdSetIterator,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9204,Make ConjunctionDISI package-private and add ConjunctionUtils factory class
sample_0189,apache/lucene,650cad19a2ccf780a8ce30a6a8dfcf0d9d85022e,lucene/facet/src/java/org/apache/lucene/facet/LongValueFacetCounts.java,method,LongValueFacetCounts,"public LongValueFacetCounts(String field, LongValuesSource valueSource, FacetsCollector hits) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9948,Automatically detect multi- vs. single-valued cases in LongValueFacetCounts
sample_0190,apache/lucene,6d4b5eaba359d4b09114484bb144a724a920c122,lucene/core/src/java/org/apache/lucene/document/VectorField.java,class,VectorField,public class VectorField extends Field,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9905,rename VectorValues.SearchStrategy to VectorValues.SimilarityFunction
sample_0191,apache/lucene,d03662c48bfc5bf2be4840a7f743f9cb64b17fee,lucene/core/src/java/org/apache/lucene/index/FieldInfo.java,method,checkConsistency,public void checkConsistency(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9334,Consistency of field data structures
sample_0192,apache/lucene,c51fee9c1a59030bda61b600cca8923410f1e090,lucene/core/src/java/org/apache/lucene/store/DataInput.java,method,skipBytes,public abstract void skipBytes(final long numBytes) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9480,Make DataInput.skipBytes(long) abstract
sample_0193,apache/lucene,f993c392f10eb8b145ebac5b103217308fa57fda,solr/core/src/java/org/apache/solr/cloud/api/collections/DeleteBackupCmd.java,class,DeleteBackupCmd,public class DeleteBackupCmd implements OverseerCollectionMessageHandler.Cmd,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-15101,Add list/delete APIs for incremental backups
sample_0194,apache/lucene,894d0bbb59392c4e04f3bc6646a5b098e3944985,lucene/analysis/common/src/java/org/apache/lucene/analysis/hunspell/Dictionary.java,method,getDefaultTempDir,static Path getDefaultTempDir() throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9730,cleaned up temp. folder management in hunspell.
sample_0195,apache/lucene,7f4d4dfdbf6d95466889aed1f6f720776dcdc8e7,lucene/core/src/java/org/apache/lucene/search/WANDScorer.java,class,WANDScorer,final class WANDScorer extends Scorer,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9668,Deprecate MinShouldMatchSumScorer with WANDScorer
sample_0196,apache/lucene,227256d951accc1b5c9bb554715ee145bce7cf90,lucene/core/src/java/org/apache/lucene/search/similarities/BM25Similarity.java,method,BM25Similarity,public BM25Similarity(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9646,Set BM25Similarity discountOverlaps via the constructor
sample_0197,apache/lucene,227256d951accc1b5c9bb554715ee145bce7cf90,solr/core/src/java/org/apache/solr/search/similarities/BM25SimilarityFactory.java,class,BM25SimilarityFactory,public class BM25SimilarityFactory extends SimilarityFactory,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9646,Set BM25Similarity discountOverlaps via the constructor
sample_0198,apache/lucene,227256d951accc1b5c9bb554715ee145bce7cf90,solr/core/src/java/org/apache/solr/search/similarities/LegacyBM25SimilarityFactory.java,class,LegacyBM25SimilarityFactory,public class LegacyBM25SimilarityFactory extends SimilarityFactory,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9646,Set BM25Similarity discountOverlaps via the constructor
sample_0199,apache/lucene,90131a605a2093c6456969e7f9e539852243209b,lucene/analysis/common/src/java/org/apache/lucene/analysis/hunspell/Dictionary.java,method,getDictionaryEncoding,static String getDictionaryEncoding(InputStream affix) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9665,"Hunspell: support default encoding (, Peter Gromov via Dawid Weiss)"
sample_0200,apache/lucene,4cb3ad4a1c40b4326aec64577a7e60018f7f1a5e,solr/core/src/java/org/apache/solr/handler/component/RealTimeGetComponent.java,method,processGetInputDocument,void processGetInputDocument(ResponseBuilder rb) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14923,* : Nested docs indexing perf & robustness
sample_0201,apache/lucene,4cb3ad4a1c40b4326aec64577a7e60018f7f1a5e,solr/core/src/java/org/apache/solr/update/AddUpdateCommand.java,method,getIndexedId,public BytesRef getIndexedId(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14923,* : Nested docs indexing perf & robustness
sample_0202,apache/lucene,31476258906716b0ae95b65ace8a5c2f7b113871,solr/core/src/java/org/apache/solr/response/transform/ChildDocTransformerFactory.java,class,ChildDocTransformerFactory,public class ChildDocTransformerFactory extends TransformerFactory,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-15069,child parentFilter=...] is now optional
sample_0203,apache/lucene,e1cd426bce39abc4345b748d9cff5ff7fe10315f,lucene/core/src/java/org/apache/lucene/util/LongHeap.java,class,LongHeap,public abstract class LongHeap,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9644,diversity heuristic for HNSW graph neighbor selection
sample_0204,apache/lucene,e1cd426bce39abc4345b748d9cff5ff7fe10315f,lucene/core/src/java/org/apache/lucene/util/LongHeap.java,method,push,public final long push(long element),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9644,diversity heuristic for HNSW graph neighbor selection
sample_0205,apache/lucene,e1cd426bce39abc4345b748d9cff5ff7fe10315f,lucene/core/src/java/org/apache/lucene/util/hnsw/HnswGraphBuilder.java,method,HnswGraphBuilder,"public HnswGraphBuilder(RandomAccessVectorValuesProducer vectors, int maxConn, int beamWidth, long seed)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9644,diversity heuristic for HNSW graph neighbor selection
sample_0206,apache/lucene,bf7b438f12d65904b461e595594fc9a64cfcc899,solr/core/src/java/org/apache/solr/cloud/ZkShardTerms.java,method,ensureTermsIsHigher,"public void ensureTermsIsHigher(String leader, Set<String> replicasNeedingRecovery)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-15029,Trigger leader election on index writer tragedy
sample_0207,apache/lucene,af3e12265fed3a29af30719a5b7c46424f737af4,lucene/core/src/java/org/apache/lucene/util/hnsw/HnswGraph.java,method,getNeighbors,public Neighbors getNeighbors(int node),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9626,represent HNSW graph neighbors using primitive arrays
sample_0208,apache/lucene,af3e12265fed3a29af30719a5b7c46424f737af4,lucene/core/src/java/org/apache/lucene/util/hnsw/Neighbors.java,class,Neighbors,public class Neighbors,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9626,represent HNSW graph neighbors using primitive arrays
sample_0209,apache/lucene,cced5078ea13797a49658cdf76f693a79788c533,solr/core/src/java/org/apache/solr/cluster/placement/PlacementPluginConfig.java,class,PlacementPluginConfig,public interface PlacementPluginConfig extends ReflectMapWriter,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-15016,Replica placement plugins should use container plugins API / configs.
sample_0210,apache/lucene,cced5078ea13797a49658cdf76f693a79788c533,solr/core/src/java/org/apache/solr/cluster/placement/PlacementPluginFactory.java,class,PlacementPluginFactory,public interface PlacementPluginFactory<T extends PlacementPluginConfig> extends ConfigurablePlugin<T>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-15016,Replica placement plugins should use container plugins API / configs.
sample_0211,apache/lucene,5208d47e1a2030dc51396db74d42b52ba378756d,solr/core/src/java/org/apache/solr/core/SolrResourceLoader.java,method,SolrResourceLoader,"public SolrResourceLoader(Path instanceDir, ClassLoader parent)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14934,"Remove redundent deprecated ""solr.solr.home"" logic"
sample_0212,apache/lucene,5208d47e1a2030dc51396db74d42b52ba378756d,solr/core/src/java/org/apache/solr/servlet/SolrDispatchFilter.java,method,computeSolrHome,private static Path computeSolrHome(FilterConfig config),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14934,"Remove redundent deprecated ""solr.solr.home"" logic"
sample_0213,apache/lucene,ebc87a8a27f3b3bd89ea7c38c8b701d94e50788d,lucene/misc/src/java/org/apache/lucene/misc/store/WindowsDirectory.java,class,WindowsDirectory,public class WindowsDirectory extends FSDirectory,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8982,Separate out native code to another module to allow cpp build with gradle
sample_0214,apache/lucene,b36b4af22bb76dc42b466b818b417bcbc0deb006,lucene/core/src/java/org/apache/lucene/codecs/lucene90/Lucene90VectorFormat.java,class,Lucene90VectorFormat,public final class Lucene90VectorFormat extends VectorFormat,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9004,KNN vector search using NSW graphs
sample_0215,apache/lucene,b36b4af22bb76dc42b466b818b417bcbc0deb006,lucene/core/src/java/org/apache/lucene/codecs/lucene90/Lucene90VectorReader.java,class,Lucene90VectorReader,public final class Lucene90VectorReader extends VectorReader,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9004,KNN vector search using NSW graphs
sample_0216,apache/lucene,67f9245ce30bb21d3976c05548856c81cf7ee8a1,solr/core/src/java/org/apache/solr/core/SolrCores.java,method,getCores,List<SolrCore> getCores(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14975,Optimize CoreContainer.getAllCoreNames and getLoadedCoreNames. Also optimize getCoreDescriptors.
sample_0217,apache/lucene,67f9245ce30bb21d3976c05548856c81cf7ee8a1,solr/core/src/java/org/apache/solr/core/SolrCores.java,method,getLoadedCoreNames,List<String> getLoadedCoreNames(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14975,Optimize CoreContainer.getAllCoreNames and getLoadedCoreNames. Also optimize getCoreDescriptors.
sample_0218,apache/lucene,67f9245ce30bb21d3976c05548856c81cf7ee8a1,solr/core/src/java/org/apache/solr/core/SolrCores.java,method,getAllCoreNames,public List<String> getAllCoreNames(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14975,Optimize CoreContainer.getAllCoreNames and getLoadedCoreNames. Also optimize getCoreDescriptors.
sample_0219,apache/lucene,bdc6e8247fdb162902c794b73fdc228d526a3a6e,solr/core/src/java/org/apache/solr/core/ClusterSingletons.java,class,ClusterSingletons,public class ClusterSingletons,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14749,Provide a clean API for cluster-level event processing.
sample_0220,apache/lucene,0f871b2c560d92cb5cc481f34d1f1bc576e8e582,solr/contrib/clustering/src/java/org/apache/solr/handler/clustering/ClusteringComponent.java,class,ClusteringComponent,public class ClusteringComponent extends SearchComponent implements SolrCoreAware,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14926,Modernize and clean up search results clustering contrib.
sample_0221,apache/lucene,5c0273791865109be8495ecec385aeedf043bc89,lucene/core/src/java/org/apache/lucene/document/XYDocValuesField.java,class,XYDocValuesField,public class XYDocValuesField extends Field,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9553,Adds a XYPoint query that accepts an array of XYGeometries
sample_0222,apache/lucene,85b58c262a7516ad8f708f44308ec16d7e04d458,lucene/core/src/java/org/apache/lucene/index/ConcurrentMergeScheduler.java,class,ConcurrentMergeScheduler,public class ConcurrentMergeScheduler extends MergeScheduler,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9576,"nuke SSD detection, modernize CMS defaults"
sample_0223,apache/lucene,98770858114bf0b855c5ffa22d6cd862297a22c7,lucene/analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/TypeAsSynonymFilterFactory.java,class,TypeAsSynonymFilterFactory,public class TypeAsSynonymFilterFactory extends TokenFilterFactory,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9572,TypeAsSynonymFilter gains selective flag transfer and an ignore list.
sample_0224,apache/lucene,43b1a2fdc7a4bf8e5c8409013d07858dec6d0c35,solr/core/src/java/org/apache/solr/util/stats/MetricUtils.java,class,PropertyFilter,"@Deprecated(since = ""8.7"") public interface PropertyFilter",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14691,Metrics reporting should avoid creating objects.
sample_0225,apache/lucene,6b8288445f96e3cb5715e0f106ea2202dab57561,lucene/core/src/java/org/apache/lucene/search/ConjunctionDISI.java,class,ConjunctionDISI,public final class ConjunctionDISI extends DocIdSetIterator,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9541,ConjunctionDISI sub-iterators check
sample_0226,apache/lucene,e325f66e61af4b67cc8effd2093f7331e449f1d4,lucene/core/src/java/org/apache/lucene/search/ConjunctionDISI.java,class,ConjunctionDISI,public final class ConjunctionDISI extends DocIdSetIterator,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9541,"Revert "" ConjunctionDISI sub-iterators check """
sample_0227,apache/lucene,5f34acfdb59f58987e0f69e8876e190b5e91dd3a,lucene/core/src/java/org/apache/lucene/search/ConjunctionDISI.java,class,ConjunctionDISI,public final class ConjunctionDISI extends DocIdSetIterator,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9541,ConjunctionDISI sub-iterators check
sample_0228,apache/lucene,e879a52291ef7dcd0514e7419d811b6ff800bcce,solr/core/src/java/org/apache/solr/rest/BaseSolrResource.java,class,BaseSolrResource,public abstract class BaseSolrResource,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14659,Remove restlet as dependency for the ManagedResource API
sample_0229,apache/lucene,17c285d61743da0c06735e06235b20bd5aac4e14,lucene/core/src/java/org/apache/lucene/index/SortingCodecReader.java,class,SortingCodecReader,public final class SortingCodecReader extends FilterCodecReader,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9539,Remove caches from SortingCodecReader
sample_0230,apache/lucene,4d46caa05d01e6f7e2b3a3b432906eb45732bbfe,lucene/core/src/java/org/apache/lucene/index/DocumentsWriterPerThread.java,class,IndexingChain,abstract static class IndexingChain,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9515,Detach DWPT from DefaultIndexingChain
sample_0231,apache/lucene,984466f31bcb9dfcb1781b053eb621cb9c86b9a3,solr/core/src/java/org/apache/solr/metrics/SolrMetricManager.java,method,registerMetric,"@Deprecated public void registerMetric(SolrMetricsContext context, String registry, Metric metric, boolean force, String metricName, String... metricPath)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14770,Avoid reregistering JVM Guage as well
sample_0232,apache/lucene,984466f31bcb9dfcb1781b053eb621cb9c86b9a3,solr/core/src/java/org/apache/solr/metrics/SolrMetricsContext.java,method,gauge,"public void gauge(Gauge<?> gauge, boolean force, String metricName, String... metricPath)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14770,Avoid reregistering JVM Guage as well
sample_0233,apache/lucene,2544df8f6d9a23e285d899c6a754611dd830f68f,solr/solrj/src/java/org/apache/solr/client/solrj/request/CollectionAdminRequest.java,method,collectionStatus,public static ColStatus collectionStatus(String collection),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14658,SolrJ collectionStatus(col) should only fetch one status
sample_0234,apache/lucene,e1392c74400d74366982ccb796063ffdcef08047,lucene/queries/src/java/org/apache/lucene/queries/function/FunctionMatchQuery.java,method,FunctionMatchQuery,"public FunctionMatchQuery(DoubleValuesSource source, DoublePredicate filter)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9373,"FunctionMatchQuery: add ""matchCost"" param"
sample_0235,apache/lucene,03d658a7bc306370cfce6ef92f34f151db7ad3dc,solr/core/src/java/org/apache/solr/core/CoreContainer.java,method,reload,public void reload(String name),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14151,Make schema components load from packages
sample_0236,apache/lucene,40e2122b5a5b89f446e51692ef0d72e48c7b71e5,solr/core/src/java/org/apache/solr/search/facet/FacetFieldProcessorByArray.java,class,FacetFieldProcessorByArray,abstract class FacetFieldProcessorByArray extends FacetFieldProcessor,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-13132,"JSON Facet perf improvements to support ""sweeping"" collection of ""relatedness()"""
sample_0237,apache/lucene,dd6d1c90c8faabd49823ee3d1ed4070e4ed08e5c,solr/contrib/dataimporthandler/src/java/org/apache/solr/handler/dataimport/DataImportHandler.java,class,DataImportHandler,"@Deprecated(since = ""8.6"") public class DataImportHandler extends RequestHandlerBase implements SolrCoreAware",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14066,Deprecate DIH
sample_0238,apache/lucene,7c593b1940fd5026275313db6631e8367aecb2e4,solr/core/src/java/org/apache/solr/handler/CdcrBufferStateManager.java,class,CdcrBufferStateManager,"@Deprecated(since = ""8.6"") class CdcrBufferStateManager extends CdcrStateManager",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14022,Deprecate CDCR
sample_0239,apache/lucene,7c593b1940fd5026275313db6631e8367aecb2e4,solr/core/src/java/org/apache/solr/handler/CdcrLeaderStateManager.java,class,CdcrLeaderStateManager,"@Deprecated(since = ""8.6"") class CdcrLeaderStateManager extends CdcrStateManager",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14022,Deprecate CDCR
sample_0240,apache/lucene,7c593b1940fd5026275313db6631e8367aecb2e4,solr/core/src/java/org/apache/solr/handler/CdcrProcessStateManager.java,class,CdcrProcessStateManager,"@Deprecated(since = ""8.6"") class CdcrProcessStateManager extends CdcrStateManager",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14022,Deprecate CDCR
sample_0241,apache/lucene,25428013fb0ed8f8fdbebdef3f1d65dea77129c2,solr/solrj/src/java/org/apache/solr/client/solrj/cloud/autoscaling/PolicyHelper.java,class,SessionRef,static class SessionRef,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14462,cache more than one autoscaling session
sample_0242,apache/lucene,fb98f30a61f929326105718d2d284d761ac1b6e3,solr/solrj/src/java/org/apache/solr/common/params/MapSolrParams.java,class,MapSolrParams,public class MapSolrParams extends SolrParams,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-8392,type safety on SolrParam
sample_0243,apache/lucene,37a83675a79be96dd28f1c96c9ffa9fa7129a8b4,lucene/core/src/java/org/apache/lucene/util/bkd/BKDReader.java,method,BKDReader,"public BKDReader(IndexInput metaIn, IndexInput indexIn, IndexInput dataIn) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-9398,Always keep BKD index off-heap. BKD reader does not implement Accountable any more
sample_0244,apache/lucene,1ab9b811c65abb3d1a827c87b4f1135116ff90eb,solr/core/src/java/org/apache/solr/cloud/ZkController.java,method,isPublishAsDownOnStartup,private boolean isPublishAsDownOnStartup(CloudDescriptor cloudDesc),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-12823,remove /clusterstate.json
sample_0245,apache/lucene,a5c73d39d3f940b6fe5d4b21bee89fab65bce10a,solr/core/src/java/org/apache/solr/metrics/SolrMetricManager.java,method,registerMetric,"public void registerMetric(SolrMetricsContext context, String registry, Metric metric, boolean force, String metricName, String... metricPath)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14440,"Revert "" CertAuth plugin """
sample_0246,apache/lucene,7b289d6185f30b316d07d5ae5755cfc70c97921d,solr/core/src/java/org/apache/solr/metrics/SolrMetricManager.java,method,registerMetric,"@Deprecated public void registerMetric(SolrMetricsContext context, String registry, Metric metric, boolean force, String metricName, String... metricPath)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-14440,Cert Auth plugin
