sample_id,repo,commit_hash,file_path,entity_type,entity_name,entity_signature,javadoc_change_type,method_change_type,issue_id,issue_summary
sample_0092,JodaOrg/joda-time,ac0715fa5758bd45e07015c7cd0a12f46a51b1a9,JodaTime/src/java/org/joda/time/AbstractDuration.java,method,addInto,"public final void addInto(ReadWritableInstant instant, int scalar)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Fix null handling from testing
sample_0093,JodaOrg/joda-time,b030ae5c1137496f8cef9cc1579f93e968194c35,JodaTime/src/java/org/joda/time/AbstractDuration.java,method,isEqual,public boolean isEqual(ReadableDuration duration),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Update and test durations
sample_0094,JodaOrg/joda-time,b030ae5c1137496f8cef9cc1579f93e968194c35,JodaTime/src/java/org/joda/time/AbstractDuration.java,method,isLongerThan,public boolean isLongerThan(ReadableDuration duration),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Update and test durations
sample_0095,JodaOrg/joda-time,b030ae5c1137496f8cef9cc1579f93e968194c35,JodaTime/src/java/org/joda/time/AbstractDuration.java,method,isShorterThan,public boolean isShorterThan(ReadableDuration duration),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Update and test durations
sample_0096,JodaOrg/joda-time,a7210d05fc3669383277fdf1305d04406bf1b9e0,JodaTime/src/java/org/joda/time/convert/ConverterSet.java,method,add,"ConverterSet add(Converter converter, Converter[] removed)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Update from testing
sample_0097,JodaOrg/joda-time,a7210d05fc3669383277fdf1305d04406bf1b9e0,JodaTime/src/java/org/joda/time/property/AbstractReadableInstantFieldProperty.java,method,getDifference,public int getDifference(ReadableInstant instant),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Update from testing
sample_0098,JodaOrg/joda-time,a7210d05fc3669383277fdf1305d04406bf1b9e0,JodaTime/src/java/org/joda/time/property/AbstractReadableInstantFieldProperty.java,method,getDifferenceAsLong,public long getDifferenceAsLong(ReadableInstant instant),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Update from testing
sample_0099,JodaOrg/joda-time,5e94133c0575581268fa38d1f3c6214952861786,JodaTime/src/java/org/joda/time/DateTimeComparator.java,method,getInstance,"public static DateTimeComparator getInstance(DateTimeField lowerLimit, DateTimeField upperLimit)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Fix from testing
sample_0100,JodaOrg/joda-time,194de43297ee92161aef886025d5aeba42db637e,JodaTime/src/java/org/joda/time/MutableDateTime.java,method,setTime,public void setTime(final Object instant),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Removed those pesky getDateOnlyMillis and getTimeOnlyMillis methods.
sample_0101,JodaOrg/joda-time,9f2059f03ebbcc03927f9ae9043aaa5b1527839b,JodaTime/src/java/org/joda/time/MutableDateTime.java,method,add,public void add(final Object duration),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Test MutableDateTime
sample_0102,JodaOrg/joda-time,534cb58fd7673b3c66b454b43311b22b4bd8d1ab,JodaTime/src/java/org/joda/time/MutableDateTime.java,method,set,"public void set(final DateTimeField field, final int value)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Test MutableDateTime
sample_0103,JodaOrg/joda-time,534cb58fd7673b3c66b454b43311b22b4bd8d1ab,JodaTime/src/java/org/joda/time/MutableDateTime.java,method,add,"public void add(final DateTimeField field, final int value)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Test MutableDateTime
sample_0104,JodaOrg/joda-time,534cb58fd7673b3c66b454b43311b22b4bd8d1ab,JodaTime/src/java/org/joda/time/MutableDateTime.java,method,addWrapField,"public void addWrapField(final DateTimeField field, final int value)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Test MutableDateTime
sample_0105,JodaOrg/joda-time,6682ab2abccb5819ec2e62a1f3f9018945bed9cd,JodaTime/src/java/org/joda/time/DateTimeZone.java,method,getOffset,public final int getOffset(ReadableInstant instant),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Test DateTimeZone
sample_0106,JodaOrg/joda-time,53ee7764d56714c100cf7fc9f64bf29cf867edba,JodaTime/src/java/org/joda/time/DateMidnight.java,method,withZoneRetainFields,public final DateMidnight withZoneRetainFields(DateTimeZone newDateTimeZone),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Simplify withZoneRetainFields
sample_0107,JodaOrg/joda-time,08a925a314f7f3acd2246501952dcde59f9263df,JodaTime/src/java/org/joda/time/DateMidnight.java,method,withZoneRetainFields,public final DateMidnight withZoneRetainFields(DateTimeZone newDateTimeZone),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Add DateMidnight tests
sample_0108,JodaOrg/joda-time,8acb3651b1e903438a4a98811b7422c0f4c00ff3,JodaTime/src/java/org/joda/time/AbstractDateTime.java,method,toString,public String toString(String pattern),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Fixes resulting from testing
sample_0109,JodaOrg/joda-time,dc281ce23550136680863097623d8e5aa3bb576b,JodaTime/src/java/org/joda/time/partial/TimeOfDay.java,method,getField,public DateTimeField getField(int index),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,PartialInstant set method
sample_0110,JodaOrg/joda-time,dc281ce23550136680863097623d8e5aa3bb576b,JodaTime/src/java/org/joda/time/partial/TimeOfDay.java,method,getValue,public int getValue(int index),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,PartialInstant set method
sample_0111,JodaOrg/joda-time,524a3429ae5a7c2e77f468895ae933e4856bd17f,JodaTime/src/java/org/joda/time/partial/TimeOfDay.java,class,TimeOfDay,"public final class TimeOfDay implements PartialInstant, Serializable",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Remove explicit field array Rework resolve
sample_0112,JodaOrg/joda-time,524a3429ae5a7c2e77f468895ae933e4856bd17f,JodaTime/src/java/org/joda/time/partial/TimeOfDay.java,method,TimeOfDay,"public TimeOfDay(int hourOfDay, int minuteOfHour, int secondOfMinute, int millisOfSecond, Chronology chronology)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Remove explicit field array Rework resolve
sample_0113,JodaOrg/joda-time,92e7588025c7c7ef7685e18f0ae180e7a8342202,JodaTime/src/java/org/joda/time/field/AbstractDateTimeField.java,method,getAsShortText,"public String getAsShortText(long instant, Locale locale)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Initial version of refactored PartialInstant
sample_0114,JodaOrg/joda-time,21a05d42260bf6fac5b1bb59d481db14e73c061c,JodaTime/src/java/org/joda/time/Instant.java,method,withMillis,public Instant withMillis(long newMillis),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Remove withXxx methods from ReadableInstant
sample_0115,JodaOrg/joda-time,08552fe8aa63614fb389469c047a39c20c9079a8,JodaTime/src/java/org/joda/time/AbstractInterval.java,method,getDuration,public final Duration getDuration(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Added getDuration(DurationType); default duration type is average-year-month.
sample_0116,JodaOrg/joda-time,a5de35caa131cfcf72d2c34cce18fb939fab66b7,JodaTime/src/java/org/joda/time/DateOnly.java,class,DateOnly,public class DateOnly extends AbstractPartialInstant implements Serializable,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Support properties.
sample_0117,JodaOrg/joda-time,a5de35caa131cfcf72d2c34cce18fb939fab66b7,JodaTime/src/java/org/joda/time/TimeOnly.java,class,TimeOnly,public class TimeOnly extends AbstractPartialInstant implements Serializable,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Support properties.
sample_0118,JodaOrg/joda-time,cf252ecc2361b0deeb93dd074dbd077ffed16d4e,JodaTime/src/java/org/joda/time/MutableInterval.java,class,MutableInterval,"public final class MutableInterval extends AbstractInterval implements ReadWritableInterval, Serializable",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Support object onversion; define duration setting methods
sample_0119,JodaOrg/joda-time,db2191ad089d5ed74d31bf3bf1cb7ab18612434d,JodaTime/src/java/org/joda/time/DurationType.java,class,DurationType,public abstract class DurationType implements Serializable,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Added a few new types and dropped ISOYearMonth.
sample_0120,JodaOrg/joda-time,2c4229d024d32e4d7bbd3f8efe8cdc6cff84b969,JodaTime/src/java/org/joda/time/AbstractDuration.java,method,AbstractDuration,"public AbstractDuration(DurationType type, Object duration)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Support object conversion using automatic duration type selection.
sample_0121,JodaOrg/joda-time,2c4229d024d32e4d7bbd3f8efe8cdc6cff84b969,JodaTime/src/java/org/joda/time/MutableDuration.java,method,MutableDuration,"public MutableDuration(DurationType type, Object duration)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Support object conversion using automatic duration type selection.
sample_0122,JodaOrg/joda-time,b6f8660bff6c31a4d3896848b70371fa32fd7bbf,JodaTime/src/java/org/joda/time/tz/ZoneInfoCompiler.java,method,main,public static void main(String[] args) throws Exception,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Can specify source directory too.
sample_0123,JodaOrg/joda-time,0e07ac6b2cff63550d7df336355ca63cc05aa40b,JodaTime/src/java/org/joda/time/AbstractDateTime.java,class,AbstractDateTime,"public abstract class AbstractDateTime extends AbstractInstant implements ReadableDateTime, Serializable",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Move from Joda CVS
sample_0124,JodaOrg/joda-time,0e07ac6b2cff63550d7df336355ca63cc05aa40b,JodaTime/src/java/org/joda/time/AbstractDateTime.java,method,selectChronology,private static Chronology selectChronology(Chronology chrono),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Move from Joda CVS
sample_0125,JodaOrg/joda-time,0e07ac6b2cff63550d7df336355ca63cc05aa40b,JodaTime/src/java/org/joda/time/AbstractDateTime.java,method,toString,public String toString(String pattern) throws IllegalArgumentException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Move from Joda CVS
